time,Timestamp,AccelerationZ,AccelerationY,AccelerationX
1729250024104675000,32.435675048828124,12.488455772399902,1.4844050407409668,2.4851813316345215
1729250024114675200,32.44567529296875,12.586617469787598,1.5466543436050415,2.5115175247192383
1729250024124675000,32.45567504882813,12.6273193359375,1.5059528350830078,2.5761611461639404
1729250024134675200,32.46567529296875,12.71829891204834,1.45806884765625,2.647987127304077
1729250024144675000,32.47567504882812,12.768576622009277,1.381454348564148,2.8634653091430664
1729250024154675200,32.48567529296875,12.821249008178711,1.0893617868423462,3.1507694721221924
1729250024164675600,32.49567553710938,12.943353652954102,0.6224924325942993,3.318363666534424
1729250024174675500,32.505675537109376,13.163619995117188,-0.031124621629714966,3.3877954483032227
1729250024184675600,32.515675537109374,13.2617826461792,-0.5027823448181152,3.404554843902588
1729250024194675500,32.52567553710937,13.019968032836914,-0.8595184087753296,3.31118106842041
1729250024204675600,32.53567553710938,12.617742538452148,-1.6208745241165161,3.0095114707946777
1729250024214675200,32.54567529296875,12.033556938171387,-1.9512743949890137,2.5546131134033203
1729250024224674800,32.5556748046875,11.286565780639648,-1.7573440074920654,2.212242364883423
1729250024234674700,32.5656748046875,10.462960243225098,-1.3120225667953491,2.121262788772583
1729250024244674800,32.5756748046875,9.888352394104004,-0.646434485912323,2.205059766769409
1729250024254674700,32.5856748046875,9.347262382507324,-0.35673606395721436,2.2409727573394775
1729250024264674800,32.5956748046875,8.810961723327637,0.11252748221158981,2.300827741622925
1729250024274675200,32.60567529296875,8.372822761535645,0.5650315880775452,2.3271639347076416
1729250024284675000,32.61567504882812,7.958625793457031,1.0319008827209473,2.382230758666992
1729250024294675200,32.62567529296875,7.659350395202637,1.3455413579940796,2.389413356781006
1729250024304675000,32.635675048828126,7.4893622398376465,1.5442601442337036,2.3774423599243164
1729250024314675200,32.64567529296875,7.384017467498779,1.6639702320098877,2.3702597618103027
1729250024324675000,32.65567504882812,7.331345081329346,1.7070658206939697,2.3367409706115723
1729250024334675000,32.66567504882813,7.345710277557373,1.6855180263519287,2.274491548538208
1729250024344675000,32.675675048828126,7.482179641723633,1.6543933153152466,2.1571757793426514
1729250024354675000,32.685675048828124,7.537246227264404,1.6735470294952393,2.0015525817871094
1729250024364675000,32.69567504882812,7.5755534172058105,1.7310078144073486,1.8100165128707886
1729250024374675000,32.70567504882813,7.594707012176514,1.8698714971542358,1.6424223184585571
1729250024384675000,32.715675048828125,7.654561996459961,2.0015525817871094,1.5203180313110352
